,rank,id,form-id,name,form,alias,move,move-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0747-000,9999,747,0,ヒドイデ,,ヒドイデ,"['じこさいせい', 'ワイドガード', 'かみつく', 'ベノムショック', 'どくどく', 'つつく', 'アクアブレイク', 'みがわり', 'どくばり', 'たくわえる']","[75.0, 62.5, 60.4, 60.4, 20.8, 18.8, 18.8, 16.7, 14.6, 4.2]","['さいせいりょく', 'ひとでなし']","[85.7, 14.3]",['くろいヘドロ'],[100.0],,
0749-000,9999,749,0,ドロバンコ,,ドロバンコ,"['ステルスロック', 'じわれ', 'じしん', 'カウンター', 'ほえる', 'てっぺき', 'がんせきふうじ', 'ヘビーボンバー', 'ねむる', 'だいちのちから']","[63.7, 59.7, 52.4, 32.3, 31.5, 23.4, 19.4, 17.7, 16.1, 15.3]","['じきゅうりょく', 'マイペース']","[88.3, 11.7]","['しんかのきせき', 'きあいのタスキ', 'カムラのみ', 'フォーカスレンズ', 'とつげきチョッキ', 'ゴツゴツメット']","[68.3, 10.0, 8.3, 6.7, 5.0, 1.7]","['じめん', 'フェアリー']","[66.7, 33.3]"
0753-000,9999,753,0,カリキリ,,カリキリ,"['リーフストーム', 'こうごうせい', 'なやみのタネ', 'ギガドレイン', 'リーフブレード', 'このは', 'れんぞくぎり', 'にほんばれ', 'ねをはる', 'テラバースト']","[92.1, 84.2, 78.9, 76.3, 7.9, 7.9, 7.9, 7.9, 2.6, 2.6]",['あまのじゃく'],[100.0],"['しんかのきせき', 'こだわりメガネ']","[68.8, 31.3]","['ほのお', 'くさ']","[50.0, 50.0]"
0754-000,9999,754,0,ラランテス,,ラランテス,"['リーフストーム', 'テラバースト', 'ギガドレイン', 'こうごうせい', 'かふんだんご', 'なやみのタネ', 'はかいこうせん', 'かわらわり', 'ねごと', 'にほんばれ']","[98.6, 78.0, 46.9, 42.3, 37.0, 29.9, 8.9, 8.4, 5.8, 5.6]","['あまのじゃく', 'リーフガード']","[99.2, 0.8]","['とつげきチョッキ', 'たべのこし', 'こだわりメガネ', 'こうかくレンズ', 'オボンのみ', 'いのちのたま', 'ラムのみ', 'せんせいのツメ', 'おんみつマント', 'きせきのタネ']","[37.1, 24.6, 5.5, 4.6, 4.4, 3.4, 3.4, 2.8, 2.5, 2.2]","['みず', 'ほのお', 'くさ', 'いわ', 'フェアリー', 'かくとう', 'ゴースト', 'でんき', 'じめん', 'こおり']","[42.6, 16.6, 16.5, 10.9, 2.8, 2.7, 2.1, 1.8, 1.4, 0.6]"
0757-000,9999,757,0,ヤトウモリ,,ヤトウモリ,"['どくどく', 'がむしゃら', 'ちょうはつ', 'まもる', 'かえんほうしゃ', 'みがわり', 'ヘドロばくだん', 'テラバースト', 'どくびし', 'りゅうのはどう']","[57.5, 48.4, 36.6, 26.8, 24.2, 21.6, 17.0, 17.0, 16.3, 15.7]","['ふしょく', 'どんかん']","[75.3, 24.7]","['きあいのタスキ', 'くろいヘドロ', 'カムラのみ', 'たべのこし', 'こだわりスカーフ', 'しんかのきせき', 'たつじんのおび']","[44.4, 22.2, 9.9, 8.6, 7.4, 6.2, 1.2]","['ほのお', 'じめん', 'くさ']","[33.3, 33.3, 33.3]"
0761-000,9999,761,0,アマカジ,,アマカジ,"['はねる', 'がむしゃら', 'こうごうせい', 'スピードスター', 'こうそくスピン', 'ねむる', 'ひかりのかべ', 'リフレクター', 'マジカルリーフ', 'つぼをつく']","[83.3, 38.9, 38.9, 27.8, 16.7, 11.1, 11.1, 11.1, 5.6, 5.6]",['どんかん'],[100.0],['きあいのタスキ'],[100.0],,
0762-000,9999,762,0,アママイコ,,アママイコ,"['フラフラダンス', 'がむしゃら', 'こうごうせい', 'こうそくスピン', 'テラバースト', 'あまえる', 'つぼをつく', 'リフレクター', 'タネばくだん', 'ひかりのかべ']","[70.2, 48.9, 46.8, 38.3, 21.3, 21.3, 19.1, 17.0, 17.0, 17.0]","['どんかん', 'リーフガード']","[89.5, 10.5]","['しんかのきせき', 'ゴツゴツメット', 'きあいのタスキ']","[89.5, 5.3, 5.3]","['ほのお', 'くさ']","[83.3, 16.7]"
0765-000,9999,765,0,ヤレユータン,,ヤレユータン,"['サイコキネシス', 'あくび', 'きあいだま', 'イカサマ', 'テラバースト', 'リフレクター', 'サイコショック', 'トリックルーム', '１０まんボルト', 'シャドーボール']","[52.4, 32.7, 32.3, 28.9, 21.7, 21.4, 20.3, 19.8, 17.2, 16.2]","['せいしんりょく', 'テレパシー', 'きょうせい']","[86.3, 11.1, 2.7]","['こだわりメガネ', 'たべのこし', 'ひかりのねんど', 'とつげきチョッキ', 'オボンのみ', 'こうこうのしっぽ', 'メンタルハーブ', 'ゴツゴツメット', 'でんきだま', 'こだわりスカーフ']","[31.4, 13.2, 12.4, 8.5, 7.8, 5.6, 5.6, 4.3, 2.2, 2.1]","['ゴースト', 'フェアリー', 'ノーマル', 'エスパー', 'くさ', 'どく', 'はがね', 'かくとう', 'ドラゴン', 'こおり']","[25.7, 24.0, 18.0, 12.6, 6.0, 3.6, 3.0, 2.4, 1.8, 1.8]"
0766-000,9999,766,0,ナゲツケサル,,ナゲツケサル,"['インファイト', 'はたきおとす', 'アイアンヘッド', 'とんぼがえり', 'ドレインパンチ', 'じしん', 'ビルドアップ', 'ダストシュート', 'くさわけ', 'なげつける']","[55.9, 50.1, 42.6, 40.5, 37.1, 31.5, 15.1, 14.7, 13.2, 12.0]","['まけんき', 'レシーバー']","[85.2, 14.8]","['とつげきチョッキ', 'こだわりスカーフ', 'でんきだま', 'きあいのタスキ', 'オボンのみ', 'たつじんのおび', 'いのちのたま', 'こだわりハチマキ', 'ゴツゴツメット', 'かえんだま']","[27.4, 26.9, 8.3, 5.5, 5.2, 4.3, 2.8, 2.5, 2.3, 1.2]","['はがね', 'かくとう', 'どく', 'あく', 'じめん', 'ゴースト', 'こおり', 'ほのお', 'ひこう', 'エスパー']","[53.5, 14.1, 10.0, 7.1, 3.9, 2.4, 2.4, 1.3, 1.3, 1.3]"
0769-000,9999,769,0,スナバァ,,スナバァ,"['すなあつめ', 'だいちのちから', 'シャドーボール', 'のろい', 'ギガドレイン', 'みちづれ', 'すいとる', 'かたくなる', 'ナイトヘッド', 'すなじごく']","[78.3, 69.6, 69.6, 56.5, 39.1, 21.7, 13.0, 13.0, 8.7, 8.7]",['みずがため'],[100.0],"['しんかのきせき', 'こだわりスカーフ']","[85.7, 14.3]",,
0770-000,9999,770,0,シロデスナ,,シロデスナ,"['すなあつめ', 'だいちのちから', 'シャドーボール', 'ギガドレイン', 'のろい', 'てっぺき', 'すなじごく', 'ステルスロック', 'トリック', 'ヘドロばくだん']","[75.6, 65.4, 56.5, 37.2, 26.6, 18.1, 12.8, 12.7, 10.5, 9.6]","['みずがため', 'すながくれ']","[87.2, 12.8]","['ゴツゴツメット', 'たべのこし', 'ひかりのこな', 'オボンのみ', 'こうこうのしっぽ', 'じゃくてんほけん', 'おんみつマント', 'とつげきチョッキ', 'こだわりメガネ', 'メンタルハーブ']","[18.2, 14.2, 9.0, 8.2, 8.1, 7.1, 6.5, 6.2, 3.3, 1.4]","['くさ', 'ノーマル', 'みず', 'じめん', 'ゴースト', 'どく', 'はがね', 'フェアリー', 'ひこう', 'あく']","[51.6, 10.1, 9.1, 8.3, 5.6, 3.6, 2.9, 1.9, 1.3, 1.3]"
0775-000,9999,775,0,ネッコアラ,,ネッコアラ,"['ふいうち', 'じしん', 'アイススピナー', 'こうそくスピン', 'つるぎのまい', 'うたう', 'なげつける', 'じゃれつく', 'あくび', 'ばかぢから']","[65.2, 57.8, 38.7, 30.6, 27.6, 24.9, 19.1, 17.5, 15.6, 12.5]",['ぜったいねむり'],[100.0],"['とつげきチョッキ', 'からぶりほけん', 'かえんだま', 'オボンのみ', 'いのちのたま', 'たつじんのおび', 'きあいのタスキ', 'せんせいのツメ', 'しんかのきせき', 'こだわりハチマキ']","[29.4, 23.4, 14.8, 5.2, 3.7, 3.3, 3.1, 2.1, 1.9, 1.8]","['フェアリー', 'じめん', 'ゴースト', 'ひこう', 'ノーマル', 'あく', 'どく', 'ほのお', 'はがね', 'こおり']","[25.9, 20.6, 16.7, 10.3, 8.0, 6.0, 4.8, 1.7, 1.6, 1.4]"
0779-000,9999,779,0,ハギギシリ,,ハギギシリ,"['サイコファング', 'かみくだく', 'こおりのキバ', 'アクアジェット', 'ウェーブタックル', 'アクアブレイク', 'つるぎのまい', 'どくどくのキバ', 'テラバースト', 'いかりのまえば']","[95.5, 64.8, 55.0, 51.3, 51.0, 13.5, 10.9, 9.0, 7.8, 6.2]","['がんじょうあご', 'ビビッドボディ', 'ミラクルスキン']","[67.7, 31.6, 0.7]","['こだわりスカーフ', 'きあいのタスキ', 'いのちのたま', 'こだわりハチマキ', 'ひかりのねんど', 'まがったスプーン', 'とつげきチョッキ', 'カムラのみ', 'たつじんのおび', 'しんぴのしずく']","[33.5, 30.7, 13.7, 6.2, 3.0, 2.5, 1.8, 1.2, 1.2, 1.0]","['エスパー', 'みず', 'あく', 'ノーマル', 'こおり', 'かくとう', 'ほのお', 'どく', 'フェアリー', 'むし']","[41.7, 23.1, 15.6, 5.5, 4.0, 3.2, 2.1, 1.5, 1.0, 0.7]"
0819-000,9999,819,0,ホシガリス,,ホシガリス,"['カウンター', 'いかりのまえば', 'かみつく', 'どろぼう', 'ほおばる', 'しっぽをふる', 'たいあたり', 'ゲップ', 'とっておき', 'まもる']","[86.5, 86.5, 81.1, 73.0, 18.9, 10.8, 10.8, 8.1, 5.4, 2.7]",['ほおぶくろ'],[100.0],"['きあいのタスキ', 'ヤタピのみ', 'オボンのみ']","[55.6, 33.3, 11.1]",['ノーマル'],[100.0]
0820-000,9999,820,0,ヨクバリス,,ヨクバリス,"['ボディプレス', 'ほおばる', 'じしん', 'どろぼう', 'カウンター', 'はらだいこ', 'のしかかり', 'たくわえる', 'いかりのまえば', 'かみくだく']","[53.7, 40.1, 38.4, 38.1, 29.6, 29.4, 28.4, 27.1, 18.1, 17.3]","['ほおぶくろ', 'くいしんぼう']","[99.0, 1.0]","['オボンのみ', 'リュガのみ', 'フィラのみ', 'ズアのみ', 'サンのみ', 'チイラのみ', 'ウイのみ', 'イアのみ', 'でんきだま', 'スターのみ']","[55.8, 28.1, 8.2, 2.0, 1.5, 1.4, 0.9, 0.6, 0.3, 0.2]","['ゴースト', 'ノーマル', 'じめん', 'かくとう', 'フェアリー', 'くさ', 'どく', 'でんき', 'エスパー', 'ひこう']","[24.8, 19.6, 16.3, 12.0, 9.6, 5.5, 2.9, 1.8, 1.5, 1.4]"
0821-000,9999,821,0,ココガラ,,ココガラ,"['ちょうはつ', 'きしかいせい', 'おいかぜ', 'ブレイブバード', 'つけあがる', 'にらみつける', 'つつく', 'つめとぎ', 'みだれづき', 'ついばむ']","[75.3, 61.8, 61.8, 61.8, 22.5, 20.2, 20.2, 19.1, 18.0, 18.0]","['きんちょうかん', 'はとむね']","[95.7, 4.3]",['きあいのタスキ'],[100.0],,
0822-000,9999,822,0,アオガラス,,アオガラス,"['きしかいせい', 'おいかぜ', 'ブレイブバード', 'ちょうはつ', 'とんぼがえり', 'つめとぎ', 'ドリルくちばし', 'みだれづき', 'ついばむ', 'からげんき']","[86.7, 86.7, 86.7, 50.0, 40.0, 13.3, 13.3, 10.0, 10.0, 3.3]","['きんちょうかん', 'するどいめ']","[56.0, 44.0]",['きあいのタスキ'],[100.0],['ひこう'],[100.0]
0833-000,9999,833,0,カムカメ,,カムカメ,"['カウンター', 'アクアブレイク', 'かみくだく', 'こおりのキバ', 'くらいつく', 'のしかかり', 'いえき', 'あまごい', 'みずでっぽう', 'かみつく']","[97.0, 97.0, 54.5, 54.5, 30.3, 30.3, 12.1, 12.1, 3.0, 3.0]","['シェルアーマー', 'すいすい']","[71.4, 28.6]","['しんかのきせき', 'きあいのタスキ']","[71.4, 28.6]",,
0834-000,9999,834,0,カジリガメ,,カジリガメ,"['アクアブレイク', 'からをやぶる', 'ロックブラスト', 'じしん', 'アイススピナー', 'もろはのずつき', 'こおりのキバ', 'かみくだく', 'つるぎのまい', 'くらいつく']","[68.5, 61.7, 50.0, 34.7, 27.7, 22.0, 20.3, 18.2, 16.2, 15.8]","['すいすい', 'がんじょうあご', 'シェルアーマー']","[60.2, 30.0, 9.8]","['いかさまダイス', 'いのちのたま', 'きあいのタスキ', 'しろいハーブ', 'こだわりハチマキ', 'オボンのみ', 'ラムのみ', 'たつじんのおび', 'くろいメガネ', 'とつげきチョッキ']","[34.2, 20.0, 14.9, 14.2, 4.7, 2.6, 2.2, 1.1, 0.5, 0.5]","['みず', 'いわ', 'くさ', 'こおり', 'あく', 'じめん', 'むし', 'ほのお', 'ゴースト', 'ひこう']","[43.3, 15.4, 11.0, 7.0, 6.8, 4.0, 2.9, 2.8, 2.5, 2.1]"
0837-000,9999,837,0,タンドン,,タンドン,"['うちおとす', 'ロックカット', 'げんしのちから', 'やきつくす']","[100.0, 100.0, 100.0, 100.0]",['じょうききかん'],[100.0],,,,
0838-000,9999,838,0,トロッゴン,,トロッゴン,"['おにび', 'ステルスロック', 'ボディプレス', 'てっぺき', 'ほのおのうず', 'ねむる', 'こうそくスピン', 'がんせきふうじ', 'フレアドライブ', 'えんまく']","[57.1, 50.5, 39.4, 38.2, 35.5, 31.5, 25.6, 22.4, 12.3, 12.1]","['じょうききかん', 'ほのおのからだ', 'もらいび']","[54.3, 33.7, 12.0]","['しんかのきせき', 'じゃくてんほけん']","[98.1, 1.9]","['かくとう', 'くさ', 'みず', 'ほのお', 'ドラゴン', 'フェアリー', 'ノーマル', 'ひこう']","[50.9, 15.8, 14.0, 8.8, 3.5, 3.5, 1.8, 1.8]"
0840-000,9999,840,0,カジッチュ,,カジッチュ,"['おどろかす', 'からにこもる', 'ふいうち', 'リサイクル', 'とびつく', 'まるくなる', 'ころがる']","[100.0, 50.0, 50.0, 31.3, 31.3, 18.8, 18.8]",['じゅくせい'],[100.0],['チイラのみ'],[100.0],['あく'],[100.0]
0841-000,9999,841,0,アップリュー,,アップリュー,"['Ｇのちから', 'ふいうち', 'りゅうのまい', 'テラバースト', 'ドラゴンダイブ', 'げきりん', 'とんぼがえり', 'つばめがえし', 'くさわけ', 'やどりぎのタネ']","[87.6, 51.9, 42.9, 39.5, 39.0, 34.9, 18.6, 12.2, 10.8, 8.5]","['はりきり', 'じゅくせい', 'くいしんぼう']","[81.1, 14.3, 4.6]","['いのちのたま', 'こだわりスカーフ', 'オボンのみ', 'きあいのタスキ', 'こうかくレンズ', 'いかさまダイス', 'こだわりハチマキ', 'チイラのみ', 'からぶりほけん', 'フィラのみ']","[30.0, 14.6, 11.3, 8.8, 8.3, 6.6, 4.8, 2.1, 1.6, 1.3]","['はがね', 'ほのお', 'くさ', 'じめん', 'ドラゴン', 'どく', 'あく', 'フェアリー', 'みず', 'いわ']","[30.6, 24.2, 16.0, 6.7, 6.0, 3.2, 2.7, 2.3, 2.0, 1.4]"
0843-000,9999,843,0,スナヘビ,,スナヘビ,"['ちいさくなる', 'じならし', 'ずつき', 'ぶんまわす', 'ステルスロック', 'すなかけ', 'まきつく', 'へびにらみ', 'すなじごく']","[94.7, 65.8, 52.6, 52.6, 34.2, 34.2, 34.2, 18.4, 13.2]",['すなはき'],[100.0],['さらさらいわ'],[100.0],,
0844-000,9999,844,0,サダイジャ,,サダイジャ,"['へびにらみ', 'ステルスロック', 'じしん', 'ちいさくなる', 'がんせきふうじ', 'すなじごく', 'ボディプレス', 'とぐろをまく', 'じならし', 'ねむる']","[81.0, 58.0, 39.0, 32.6, 31.5, 28.7, 25.0, 13.5, 12.1, 7.8]","['すなはき', 'だっぴ', 'すながくれ']","[73.8, 19.0, 7.2]","['さらさらいわ', 'たべのこし', 'オボンのみ', 'きあいのタスキ', 'ひかりのこな', 'ゴツゴツメット', 'メンタルハーブ', 'だっしゅつボタン', 'レッドカード', 'カゴのみ']","[39.5, 17.4, 9.1, 8.8, 5.8, 3.3, 2.3, 2.1, 2.0, 1.9]","['はがね', 'じめん', 'みず', 'くさ', 'ドラゴン', 'ノーマル', 'いわ', 'かくとう', 'でんき', 'フェアリー']","[23.7, 16.6, 8.0, 7.7, 6.9, 6.8, 5.5, 4.2, 3.7, 2.9]"
0846-000,9999,846,0,サシカマス,,サシカマス,"['ドリルライナー', 'アクアブレイク', 'インファイト', 'かみくだく', 'こうそくいどう', 'みだれづき', 'かみつく', 'アクアジェット']","[60.0, 60.0, 60.0, 60.0, 40.0, 40.0, 40.0, 40.0]",,,,,,
0847-000,9999,847,0,カマスジョー,,カマスジョー,"['インファイト', 'アクアブレイク', 'アクアジェット', 'じごくづき', 'こおりのキバ', 'どくづき', 'ドリルライナー', 'サイコファング', 'たきのぼり', 'かみくだく']","[82.6, 81.3, 57.5, 41.4, 25.3, 21.7, 19.7, 18.8, 13.9, 13.7]","['すいすい', 'スクリューおびれ']","[96.1, 3.9]","['いのちのたま', 'きあいのタスキ', 'こだわりハチマキ', 'たつじんのおび', 'こだわりスカーフ', 'ちからのハチマキ', 'おうじゃのしるし', 'しんぴのしずく', 'だっしゅつパック', 'するどいツメ']","[38.9, 35.3, 18.1, 3.2, 1.2, 0.8, 0.6, 0.5, 0.3, 0.2]","['みず', 'くさ', 'かくとう', 'こおり', 'フェアリー', 'じめん', 'どく', 'でんき', 'あく', 'はがね']","[79.8, 3.2, 3.0, 2.9, 2.1, 1.9, 1.6, 1.2, 1.0, 0.9]"
0848-000,9999,848,0,エレズン,,エレズン,"['ほっぺすりすり', 'なみだめ', 'がむしゃら', 'じたばた', 'ゲップ', 'あまえる', 'こらえる', 'アンコール', 'ようかいえき']","[100.0, 95.0, 92.5, 91.7, 5.8, 5.0, 5.0, 3.3, 1.7]","['せいでんき', 'びびり']","[85.7, 14.3]","['きあいのタスキ', 'しんかのきせき']","[94.9, 5.1]",,
0854-000,9999,854,0,ヤバチャ,,ヤバチャ,"['ふいうち', 'ギガドレイン', 'わるだくみ', 'からをやぶる', 'あやしいひかり', 'イカサマ', 'トリック', 'シャドーボール', 'スキルスワップ', 'バトンタッチ']","[67.3, 38.8, 34.7, 30.6, 28.6, 28.6, 28.6, 24.5, 22.4, 18.4]","['くだけるよろい', 'のろわれボディ']","[75.0, 25.0]","['こだわりスカーフ', 'しんかのきせき', 'きあいのタスキ', 'しろいハーブ']","[40.0, 25.0, 20.0, 15.0]",['ゴースト'],[100.0]
0856-000,9999,856,0,ミブリム,,ミブリム,"['マジカルフレイム', 'おさきにどうぞ', 'さきおくり', 'ほっぺすりすり', 'スキルスワップ', 'トリックルーム', 'なかよくする', 'サイコキネシス', 'トリック', 'ねんりき']","[58.3, 50.0, 50.0, 50.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0]",['マジックミラー'],[100.0],['きあいのタスキ'],[100.0],,
0857-000,9999,857,0,テブリム,,テブリム,"['ほっぺすりすり', 'バトンタッチ', 'マジカルフレイム', 'めいそう', 'サイコキネシス', 'いやしのねがい', 'リフレクター', 'トリックルーム', 'ギガドレイン', 'あまえる']","[77.8, 43.9, 42.9, 41.7, 39.6, 29.1, 21.4, 20.1, 16.5, 13.5]","['マジックミラー', 'きけんよち', 'いやしのこころ']","[98.3, 0.9, 0.8]","['しんかのきせき', 'きあいのタスキ', 'メンタルハーブ', 'ものまねハーブ', 'ものしりメガネ']","[99.7, 0.2, 0.1, 0.0, 0.0]","['ノーマル', 'フェアリー', 'みず', 'エスパー', 'くさ', 'あく', 'ほのお', 'かくとう', 'いわ', 'むし']","[24.7, 24.7, 9.8, 9.3, 7.7, 7.2, 5.2, 4.6, 2.6, 1.5]"
0859-000,9999,859,0,ベロバー,,ベロバー,"['リフレクター', 'ひかりのかべ', 'ねこだまし', 'すてゼリフ', 'イカサマ', 'トリック', 'ちょうはつ', 'でんじは', 'ふいうち', 'いばる']","[51.9, 51.9, 46.2, 42.3, 39.4, 27.9, 24.0, 23.1, 14.4, 14.4]","['いたずらごころ', 'おみとおし']","[94.9, 5.1]","['ひかりのねんど', 'きあいのタスキ', 'こうこうのしっぽ']","[59.0, 28.2, 12.8]",,
0860-000,9999,860,0,ギモー,,ギモー,"['ひかりのかべ', 'イカサマ', 'リフレクター', 'すてゼリフ', 'でんじは', 'ちょうはつ', 'ねこだまし', 'あくのはどう', 'ふいうち', 'じゃれつく']","[86.6, 73.1, 54.9, 51.7, 42.3, 40.8, 7.5, 7.0, 6.3, 5.3]",['いたずらごころ'],[100.0],"['しんかのきせき', 'ひかりのねんど', 'きあいのタスキ', 'どくどくだま']","[73.7, 20.1, 3.5, 2.8]",['はがね'],[100.0]
0870-000,9999,870,0,タイレーツ,,タイレーツ,"['はいすいのじん', 'インファイト', 'アイアンヘッド', 'テラバースト', 'であいがしら', 'メガホーン', 'かわらわり', 'いわなだれ', 'てっぺき', 'ボディプレス']","[76.9, 60.0, 45.6, 32.4, 26.0, 16.3, 15.6, 15.2, 14.4, 14.3]","['まけんき', 'カブトアーマー']","[53.6, 46.4]","['ラムのみ', 'きあいのタスキ', 'オボンのみ', 'たべのこし', 'ゴツゴツメット', 'いのちのたま', 'カゴのみ', 'こだわりハチマキ', 'ものまねハーブ', 'じゃくてんほけん']","[16.9, 12.3, 10.6, 9.3, 9.1, 8.0, 4.9, 4.6, 3.7, 2.7]","['はがね', 'ゴースト', 'かくとう', 'ほのお', 'むし', 'あく', 'でんき', 'いわ', 'ひこう', 'フェアリー']","[44.2, 33.0, 7.2, 3.0, 2.6, 2.3, 2.3, 1.4, 1.4, 0.9]"
0872-000,9999,872,0,ユキハミ,,ユキハミ,"['むしのていこう', 'こなゆき', 'ミラーコート', 'むしのさざめき', 'こごえるかぜ', 'とびつく', 'むしくい', 'ねむる', 'からげんき', 'ねごと']","[100.0, 79.6, 29.6, 22.2, 18.5, 5.6, 3.7, 1.9, 1.9, 1.9]","['りんぷん', 'こおりのりんぷん']","[85.7, 14.3]","['きあいのタスキ', 'とつげきチョッキ']","[83.3, 16.7]",,
0874-000,9999,874,0,イシヘンジン,,イシヘンジン,"['じしん', 'ロックブラスト', 'ロックカット', 'ステルスロック', 'ボディプレス', 'がんせきふうじ', 'ヘビーボンバー', 'てっぺき', 'じゅうりょく', 'ストーンエッジ']","[47.4, 39.7, 35.3, 35.1, 34.1, 30.7, 29.0, 24.4, 22.5, 21.8]",['パワースポット'],[100.0],"['きあいのタスキ', 'いかさまダイス', 'じゃくてんほけん', 'たべのこし', 'ゴツゴツメット', 'こうかくレンズ', 'たつじんのおび', 'オボンのみ', 'いのちのたま', 'フィラのみ']","[26.6, 16.0, 12.5, 7.5, 7.1, 6.9, 3.2, 2.8, 2.7, 2.2]","['ひこう', 'いわ', 'ゴースト', 'でんき', 'みず', 'くさ', 'かくとう', 'じめん', 'フェアリー', 'ほのお']","[26.9, 19.3, 14.0, 11.1, 7.6, 7.0, 6.4, 3.5, 1.8, 1.2]"
0875-000,9999,875,0,コオリッポ,アイスフェイス,コオリッポ(アイス),"['はらだいこ', 'ゆきげしき', 'アイススピナー', 'テラバースト', 'アクアブレイク', 'つららおとし', 'オーロラベール', 'フリーズドライ', 'アイアンヘッド', 'もろはのずつき']","[61.0, 47.4, 38.5, 30.8, 28.4, 28.1, 25.9, 19.9, 15.2, 14.8]",['アイスフェイス'],[100.0],"['オボンのみ', 'ゴツゴツメット', 'ひかりのねんど', 'いのちのたま', 'カムラのみ', 'ラムのみ', 'きあいのタスキ', 'たべのこし', 'おうじゃのしるし', 'メンタルハーブ']","[37.6, 19.0, 6.9, 6.7, 5.6, 3.9, 2.3, 2.0, 1.8, 1.7]","['ほのお', 'こおり', 'みず', 'ゴースト', 'かくとう', 'じめん', 'いわ', 'でんき', 'フェアリー', 'ドラゴン']","[30.5, 19.8, 16.1, 7.7, 6.0, 5.6, 3.7, 3.1, 2.8, 1.1]"
0878-000,9999,878,0,ゾウドウ,,ゾウドウ,"['アイアンヘッド', 'じゃれつく', 'ばかぢから', 'すなあらし', 'じわれ', 'ふきとばし', 'ステルスロック', 'かわらわり', 'てっぺき', 'じならし']","[55.3, 53.5, 41.2, 40.0, 30.6, 27.1, 23.5, 20.0, 19.4, 14.1]","['ちからずく', 'ヘヴィメタル']","[70.0, 30.0]","['しんかのきせき', 'きあいのタスキ', 'いのちのたま']","[85.0, 10.0, 5.0]",['はがね'],[100.0]
0879-000,9999,879,0,ダイオウドウ,,ダイオウドウ,"['じゃれつく', 'アイアンヘッド', 'じしん', 'いわなだれ', 'ヘビーボンバー', 'ばかぢから', 'しねんのずつき', 'ステルスロック', 'テラバースト', '１０まんばりき']","[88.6, 83.1, 50.1, 33.3, 18.2, 17.2, 13.5, 11.0, 10.9, 9.9]","['ちからずく', 'ヘヴィメタル']","[90.6, 9.4]","['いのちのたま', 'とつげきチョッキ', 'こだわりハチマキ', 'オボンのみ', 'ゴツゴツメット', 'ふうせん', 'レッドカード', 'おんみつマント', 'せんせいのツメ', 'ラムのみ']","[57.1, 23.9, 4.1, 2.1, 1.9, 1.2, 1.2, 0.8, 0.8, 0.7]","['フェアリー', 'はがね', 'ひこう', 'じめん', 'みず', 'ほのお', 'ゴースト', 'でんき', 'ドラゴン', 'エスパー']","[33.4, 21.4, 18.7, 8.9, 6.1, 4.3, 2.4, 0.9, 0.9, 0.8]"
0885-000,9999,885,0,ドラメシヤ,,ドラメシヤ,"['でんこうせっか', 'まとわりつく', 'おどろかす', 'かみつく', 'りゅうせいぐん', 'でんじは', 'のろい', 'まもる', 'ドラゴンテール', 'こらえる']","[85.1, 70.3, 60.8, 60.8, 20.3, 20.3, 20.3, 17.6, 13.5, 13.5]","['すりぬけ', 'クリアボディ']","[81.3, 18.8]","['きあいのタスキ', 'こだわりメガネ', 'ぼうじんゴーグル']","[61.5, 30.8, 7.7]",['フェアリー'],[100.0]
0886-000,9999,886,0,ドロンチ,,ドロンチ,"['りゅうのまい', 'でんじは', 'おにび', 'バトンタッチ', 'のろい', 'ひかりのかべ', 'とんぼがえり', 'ゴーストダイブ', 'たたりめ', 'リフレクター']","[70.3, 60.0, 58.3, 57.7, 30.9, 17.7, 17.1, 14.3, 12.6, 11.4]","['クリアボディ', 'すりぬけ', 'のろわれボディ']","[79.7, 14.9, 5.4]","['しんかのきせき', 'きあいのタスキ', 'いのちのたま', 'ひかりのねんど', 'ものまねハーブ']","[77.6, 9.0, 6.0, 4.5, 3.0]","['はがね', 'ゴースト']","[50.0, 50.0]"
0906-000,9999,906,0,ニャオハ,,ニャオハ,"['まねっこ', 'やどりぎのタネ', 'ちょうはつ', 'このは', 'ひっかく', 'しっぽをふる', 'ふいうち', 'みがわり', 'まもる', 'じゃれつく']","[65.6, 49.9, 33.6, 28.2, 25.9, 25.9, 21.9, 18.4, 14.6, 11.5]","['へんげんじざい', 'しんりょく']","[85.7, 14.3]","['しんかのきせき', 'こだわりスカーフ', 'きあいのタスキ', 'たべのこし', 'いのちのたま']","[59.0, 32.1, 6.4, 1.3, 1.3]","['みず', 'くさ', 'はがね']","[81.3, 12.5, 6.3]"
