,rank,id,form-id,name,form,alias,move,move-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0712-000,9999,712,0,カチコール,,カチコール,"['ミラーコート', 'アイススピナー', 'じこさいせい', 'のろい', 'ゆきなだれ', 'オーロラベール', 'ゆきげしき', 'かみくだく', 'テラバースト', 'がんせきふうじ']","[67.9, 52.8, 47.2, 37.7, 37.7, 34.0, 34.0, 28.3, 22.6, 18.9]","['がんじょう', 'マイペース']","[66.7, 33.3]","['つめたいいわ', 'しんかのきせき', 'カムラのみ', 'とけないこおり']","[44.4, 33.3, 16.7, 5.6]","['ゴースト', 'こおり']","[83.3, 16.7]"
0714-000,9999,714,0,オンバット,,オンバット,"['すいとる', 'たいあたり', 'おいかぜ', 'エアカッター', 'かげぶんしん', 'かみつく', 'つばさでうつ', 'いかりのまえば', 'あくのはどう', 'ちょうはつ']","[51.1, 51.1, 25.5, 21.3, 21.3, 21.3, 21.3, 19.1, 19.1, 19.1]",['おみとおし'],[100.0],['きあいのタスキ'],[100.0],,
0734-000,9999,734,0,ヤングース,,ヤングース,"['たいあたり', 'にらみつける', 'とっておき', 'どろかけ', 'あくび', 'がむしゃら', 'ちょうはつ', 'こわいかお', 'とっしん', 'かみくだく']","[62.1, 55.2, 24.1, 13.8, 13.8, 10.3, 10.3, 3.4, 3.4, 3.4]",['はりこみ'],[100.0],"['するどいツメ', 'きあいのタスキ']","[50.0, 50.0]",,
0735-000,9999,735,0,デカグース,,デカグース,"['あくび', 'とっておき', 'あばれる', 'かみくだく', 'じしん', 'とんぼがえり', 'サイコファング', 'こおりのキバ', 'のしかかり', 'テラバースト']","[72.2, 47.1, 25.2, 23.6, 20.1, 12.1, 9.3, 9.0, 8.1, 7.5]","['はりこみ', 'てきおうりょく', 'がんじょうあご']","[67.0, 23.0, 10.0]","['いのちのたま', 'きあいのタスキ', 'ノーマルジュエル', 'シルクのスカーフ', 'レッドカード', 'ラムのみ', 'こだわりハチマキ', 'オボンのみ', 'たつじんのおび', 'こだわりスカーフ']","[22.3, 13.2, 12.5, 8.2, 6.1, 5.9, 5.6, 5.3, 3.2, 2.4]","['ノーマル', 'ゴースト', 'エスパー', 'じめん', 'フェアリー', 'かくとう', 'ほのお', 'あく', 'こおり', 'はがね']","[55.1, 21.9, 5.1, 4.1, 2.7, 2.4, 2.1, 2.1, 1.7, 1.4]"
0739-000,9999,739,0,マケンカニ,,マケンカニ,"['れいとうパンチ', 'ドレインパンチ', 'きしかいせい', 'がむしゃら', 'かみなりパンチ', 'インファイト', 'アクアブレイク', 'あまごい', 'こらえる', 'ビルドアップ']","[59.7, 58.3, 36.1, 34.0, 31.9, 27.8, 25.7, 23.6, 23.6, 20.1]","['てつのこぶし', 'いかりのつぼ', 'かいりきバサミ']","[75.0, 15.0, 10.0]","['しんかのきせき', 'パンチグローブ', 'きあいのタスキ', 'いのちのたま']","[55.3, 26.3, 15.8, 2.6]","['でんき', 'かくとう']","[71.4, 28.6]"
0740-000,9999,740,0,ケケンカニ,,ケケンカニ,"['アイスハンマー', 'ドレインパンチ', 'かみなりパンチ', 'じしん', 'ビルドアップ', 'クラブハンマー', 'インファイト', 'アクアブレイク', 'れいとうパンチ', 'テラバースト']","[83.9, 77.3, 56.7, 30.9, 25.5, 21.9, 21.3, 17.6, 14.2, 6.6]","['てつのこぶし', 'かいりきバサミ', 'いかりのつぼ']","[92.4, 6.2, 1.4]","['パンチグローブ', 'いのちのたま', 'とつげきチョッキ', 'オボンのみ', 'こだわりハチマキ', 'たつじんのおび', 'ラムのみ', 'からぶりほけん', 'きあいのタスキ', 'だっしゅつパック']","[34.7, 22.0, 13.0, 10.6, 4.9, 2.5, 2.1, 1.7, 1.5, 1.3]","['かくとう', 'でんき', 'みず', 'じめん', 'ほのお', 'こおり', 'はがね', 'ゴースト', 'いわ', 'どく']","[32.4, 20.7, 19.0, 7.6, 6.3, 4.8, 2.5, 1.2, 0.9, 0.9]"
0741-000,9999,741,0,オドリドリ,めらめらスタイル,オドリドリ(めらめら),"['めざめるダンス', 'ちょうのまい', 'エアスラッシュ', 'はねやすめ', 'バトンタッチ', 'ちょうはつ', 'フェザーダンス', 'ぼうふう', 'こごえるかぜ', 'みがわり']","[96.6, 92.2, 56.3, 41.5, 38.0, 15.8, 14.4, 11.8, 8.5, 7.2]",['おどりこ'],[100.0],"['ものまねハーブ', 'あつぞこブーツ', 'きあいのタスキ', 'オボンのみ', 'ラムのみ', 'おんみつマント', 'たべのこし', 'ゴツゴツメット', 'ぼうじんゴーグル', 'いのちのたま']","[32.7, 22.5, 9.2, 6.8, 5.5, 5.3, 5.3, 2.9, 2.3, 1.9]","['フェアリー', 'ひこう', 'くさ', 'かくとう', 'じめん', 'こおり', 'あく', 'ゴースト', 'ほのお', 'でんき']","[46.3, 8.4, 5.5, 5.4, 5.3, 4.6, 3.9, 3.8, 3.8, 3.2]"
0744-000,9999,744,0,イワンコ,,イワンコ,"['ステルスロック', 'ほえる', 'かげぶんしん', 'いわおとし', 'すなかけ', 'どろかけ', 'にらみつける', 'じならし', 'ちょうはつ', 'がんせきふうじ']","[62.0, 57.4, 54.6, 36.1, 36.1, 32.4, 26.9, 25.9, 19.4, 17.6]","['するどいめ', 'マイペース', 'ふくつのこころ']","[44.0, 40.0, 16.0]","['きあいのタスキ', 'しんかのきせき', 'こだわりハチマキ']","[52.0, 44.0, 4.0]",,
0745-000,9999,745,0,ルガルガン,まひるのすがた,ルガルガン(まひる),"['アクセルロック', 'インファイト', 'ステルスロック', 'がむしゃら', 'じゃれつく', 'ストーンエッジ', 'ちょうはつ', 'ドリルライナー', 'ほえる', 'がんせきふうじ']","[75.2, 46.1, 43.2, 32.3, 29.4, 22.4, 21.7, 17.2, 14.4, 13.0]","['すなかき', 'するどいめ', 'ふくつのこころ']","[68.1, 22.9, 9.0]","['きあいのタスキ', 'いのちのたま', 'いかさまダイス', 'こだわりハチマキ', 'かたいいし', 'するどいツメ', 'たつじんのおび', 'ちからのハチマキ', 'おうじゃのしるし', 'こだわりスカーフ']","[59.7, 21.1, 5.5, 3.6, 2.5, 1.3, 0.8, 0.7, 0.6, 0.5]","['いわ', 'フェアリー', 'かくとう', 'ほのお', 'ひこう', 'はがね', 'こおり', 'あく', 'くさ', 'ゴースト']","[63.7, 12.6, 9.2, 3.0, 2.8, 1.4, 1.4, 1.4, 1.3, 1.2]"
0747-000,9999,747,0,ヒドイデ,,ヒドイデ,"['じこさいせい', 'かみつく', 'ワイドガード', 'ベノムショック', 'つつく', 'ミサイルばり', 'どくばり', 'アクアブレイク', 'どくづき', 'どくどく']","[81.8, 77.3, 77.3, 59.1, 31.8, 9.1, 9.1, 9.1, 9.1, 9.1]",,,,,,
0749-000,9999,749,0,ドロバンコ,,ドロバンコ,"['じわれ', 'ステルスロック', 'ねむる', 'じしん', 'ほえる', 'がんせきふうじ', 'じならし', 'ねごと', 'ストーンエッジ', 'うちおとす']","[56.8, 42.7, 36.5, 35.5, 33.6, 22.4, 22.4, 19.5, 19.5, 19.5]",['じきゅうりょく'],[100.0],"['しんかのきせき', 'きあいのタスキ', 'ゴツゴツメット', 'オボンのみ', 'たべのこし', 'とつげきチョッキ', 'こだわりハチマキ']","[74.2, 16.3, 3.9, 3.9, 0.9, 0.4, 0.4]","['くさ', 'みず', 'じめん']","[62.5, 20.8, 16.7]"
0753-000,9999,753,0,カリキリ,,カリキリ,"['リーフストーム', 'ねごと', 'ソーラービーム', 'にほんばれ', 'こうごうせい', 'リーフブレード', 'あまいかおり']","[58.8, 58.8, 41.2, 41.2, 41.2, 29.4, 11.8]",['あまのじゃく'],[100.0],['こだわりメガネ'],[100.0],['くさ'],[100.0]
0757-000,9999,757,0,ヤトウモリ,,ヤトウモリ,"['どくどく', 'がむしゃら', 'ちょうはつ', 'どくびし', 'かえんほうしゃ', 'でんじは', 'みがわり', 'オーバーヒート', 'ベノムショック', 'りゅうのはどう']","[90.4, 88.5, 41.1, 34.0, 19.1, 17.2, 17.2, 16.7, 12.9, 12.4]","['ふしょく', 'どんかん']","[70.7, 29.3]","['きあいのタスキ', 'しんかのきせき', 'あつぞこブーツ', 'たべのこし', 'カムラのみ', 'パワーアンクル', 'とつげきチョッキ']","[68.7, 20.2, 5.1, 3.0, 1.0, 1.0, 1.0]",['ドラゴン'],[100.0]
0761-000,9999,761,0,アマカジ,,アマカジ,"['じたばた', 'はっぱカッター', 'はねる', 'ひかりのかべ', 'がむしゃら', 'リフレクター', 'こうそくスピン', 'なかよくする', 'フラフラダンス', 'タネばくだん']","[56.9, 50.8, 41.5, 40.0, 40.0, 38.5, 35.4, 33.8, 18.5, 12.3]","['リーフガード', 'どんかん', 'スイートベール']","[55.2, 41.4, 3.4]",['きあいのタスキ'],[100.0],,
0762-000,9999,762,0,アママイコ,,アママイコ,"['フラフラダンス', 'じゃれつく', 'リフレクター', 'ひかりのかべ', 'がむしゃら', 'こうごうせい', 'テラバースト', 'あまえる', 'なかよくする', 'リーフストーム']","[38.6, 36.4, 34.1, 34.1, 28.4, 27.3, 23.9, 22.7, 22.7, 21.6]","['どんかん', 'スイートベール']","[92.6, 7.4]","['しんかのきせき', 'きあいのタスキ']","[88.9, 11.1]","['かくとう', 'どく']","[75.0, 25.0]"
0765-000,9999,765,0,ヤレユータン,,ヤレユータン,"['サイコキネシス', 'トリックルーム', 'あくび', 'イカサマ', 'ちょうはつ', 'アンコール', 'めいそう', 'きあいだま', 'さいはい', 'シャドーボール']","[55.4, 44.5, 36.9, 30.2, 27.5, 22.0, 19.9, 14.6, 14.6, 14.6]","['せいしんりょく', 'テレパシー', 'きょうせい']","[72.3, 21.9, 5.8]","['ひかりのねんど', 'オボンのみ', 'メンタルハーブ', 'たべのこし', 'きあいのタスキ', 'こうこうのしっぽ', 'ものまねハーブ', 'こだわりメガネ', 'いのちのたま', 'とつげきチョッキ']","[17.5, 12.0, 11.0, 10.1, 8.0, 7.5, 6.4, 5.7, 5.2, 3.3]","['エスパー', 'かくとう', 'ノーマル', 'あく', 'フェアリー', 'こおり', 'ほのお']","[26.3, 22.4, 21.1, 15.8, 11.8, 1.3, 1.3]"
0766-000,9999,766,0,ナゲツケサル,,ナゲツケサル,"['はたきおとす', 'インファイト', 'ドレインパンチ', 'アイアンヘッド', 'とんぼがえり', 'ビルドアップ', 'じしん', 'ダストシュート', 'なげつける', 'テラバースト']","[60.2, 56.6, 40.3, 34.3, 33.5, 27.2, 26.8, 20.7, 12.2, 7.9]","['まけんき', 'レシーバー']","[79.2, 20.8]","['こだわりスカーフ', 'いのちのたま', 'とつげきチョッキ', 'でんきだま', 'きあいのタスキ', 'たつじんのおび', 'でかいきんのたま', 'パンチグローブ', 'オボンのみ', 'こだわりハチマキ']","[35.2, 11.7, 7.5, 5.5, 5.2, 3.9, 3.2, 3.1, 2.7, 2.6]","['はがね', 'かくとう', 'あく', 'こおり', 'ひこう', 'ノーマル', 'じめん', 'みず', 'ほのお', 'どく']","[30.6, 25.6, 16.3, 5.5, 4.8, 4.1, 3.2, 3.0, 2.1, 1.4]"
0769-000,9999,769,0,スナバァ,,スナバァ,"['すなあつめ', 'すなじごく', 'てっぺき', 'のろい', 'ステルスロック', 'ナイトヘッド', 'すなあらし', 'みちづれ', 'さいみんじゅつ', 'ギガドレイン']","[70.3, 40.7, 38.5, 37.4, 34.1, 34.1, 30.8, 24.2, 20.9, 16.5]","['みずがため', 'すながくれ']","[88.2, 11.8]","['しんかのきせき', 'きあいのハチマキ']","[90.0, 10.0]","['くさ', 'フェアリー', 'じめん']","[50.0, 25.0, 25.0]"
0770-000,9999,770,0,シロデスナ,,シロデスナ,"['すなあつめ', 'だいちのちから', 'シャドーボール', 'ギガドレイン', 'のろい', 'トリック', 'ステルスロック', 'てっぺき', 'すなじごく', 'みちづれ']","[72.2, 63.7, 52.0, 38.6, 25.3, 20.2, 19.3, 17.4, 14.0, 8.7]","['みずがため', 'すながくれ']","[92.1, 7.9]","['たべのこし', 'ゴツゴツメット', 'こうこうのしっぽ', 'じゃくてんほけん', 'オボンのみ', 'こだわりメガネ', 'おんみつマント', 'ひかりのこな', 'とつげきチョッキ', 'かえんだま']","[17.5, 14.8, 11.6, 10.0, 8.1, 5.5, 3.4, 3.4, 3.1, 3.1]","['くさ', 'みず', 'じめん', 'ノーマル', 'ゴースト', 'はがね', 'こおり', 'ひこう', 'フェアリー', 'いわ']","[53.0, 9.6, 8.2, 8.1, 6.0, 4.0, 2.3, 2.0, 1.8, 1.4]"
0775-000,9999,775,0,ネッコアラ,,ネッコアラ,"['ふいうち', 'じしん', 'こうそくスピン', 'アイススピナー', 'なげつける', 'じゃれつく', 'つるぎのまい', 'あくび', 'うたう', 'とんぼがえり']","[70.5, 54.0, 45.0, 27.9, 22.0, 21.5, 17.4, 15.6, 14.9, 14.2]",['ぜったいねむり'],[100.0],"['とつげきチョッキ', 'からぶりほけん', 'かえんだま', 'いのちのたま', 'オボンのみ', 'たつじんのおび', 'でんきだま', 'たべのこし', 'レッドカード', 'きあいのタスキ']","[28.4, 17.8, 17.5, 4.8, 4.6, 3.3, 3.0, 2.7, 2.1, 2.1]","['フェアリー', 'じめん', 'ノーマル', 'ひこう', 'ゴースト', 'あく', 'どく', 'かくとう', 'くさ', 'こおり']","[24.4, 21.3, 13.9, 11.4, 9.4, 8.6, 3.5, 2.7, 1.7, 1.0]"
0779-000,9999,779,0,ハギギシリ,,ハギギシリ,"['サイコファング', 'かみくだく', 'こおりのキバ', 'ウェーブタックル', 'アクアジェット', 'つるぎのまい', 'アクアブレイク', 'どくどくのキバ', 'テラバースト', 'トリックルーム']","[95.1, 60.5, 58.0, 54.4, 50.4, 14.0, 12.8, 8.8, 6.8, 5.8]","['がんじょうあご', 'ビビッドボディ', 'ミラクルスキン']","[63.3, 34.1, 2.7]","['こだわりスカーフ', 'きあいのタスキ', 'いのちのたま', 'こだわりハチマキ', 'とつげきチョッキ', 'たつじんのおび', 'オボンのみ', 'ものまねハーブ', 'おんみつマント', 'ひかりのねんど']","[28.2, 24.6, 14.2, 10.8, 4.7, 4.6, 2.0, 1.6, 1.2, 1.2]","['みず', 'エスパー', 'あく', 'こおり', 'フェアリー', 'ほのお', 'くさ', 'かくとう', 'ゴースト', 'どく']","[32.2, 24.5, 18.3, 10.9, 5.3, 3.2, 1.9, 1.7, 0.5, 0.4]"
0819-000,9999,819,0,ホシガリス,,ホシガリス,"['はらだいこ', 'とっておき', 'テラバースト', 'カウンター', 'ねむる', 'タネマシンガン', 'いかりのまえば', 'かみつく', 'たいあたり', 'しっぽをふる']","[52.5, 52.5, 52.5, 37.5, 35.0, 35.0, 32.5, 10.0, 10.0, 10.0]",['ほおぶくろ'],[100.0],"['しんかのきせき', 'オボンのみ', 'きあいのタスキ']","[76.9, 15.4, 7.7]",['ゴースト'],[100.0]
0820-000,9999,820,0,ヨクバリス,,ヨクバリス,"['ボディプレス', 'ほおばる', 'どろぼう', 'たくわえる', 'のしかかり', 'じしん', 'はらだいこ', 'カウンター', 'かみくだく', 'いかりのまえば']","[60.5, 46.1, 31.8, 29.2, 28.2, 27.9, 27.2, 23.9, 22.2, 21.1]","['ほおぶくろ', 'くいしんぼう']","[98.9, 1.1]","['オボンのみ', 'リュガのみ', 'フィラのみ', 'ズアのみ', 'ウイのみ', 'チイラのみ', 'サンのみ', 'ラムのみ', 'マゴのみ', 'スターのみ']","[51.7, 25.7, 12.4, 2.6, 2.5, 2.0, 1.3, 0.4, 0.4, 0.2]","['フェアリー', 'ノーマル', 'ゴースト', 'かくとう', 'じめん', 'どく', 'ひこう', 'くさ', 'はがね', 'でんき']","[20.5, 18.5, 17.1, 15.5, 6.8, 4.6, 3.0, 2.7, 2.1, 2.0]"
0821-000,9999,821,0,ココガラ,,ココガラ,"['つめとぎ', 'ちょうはつ', 'みだれづき', 'ついばむ', 'つけあがる', 'にらみつける', 'つつく', 'きりばらい', 'おいかぜ', 'うそなき']","[71.4, 57.1, 50.0, 42.9, 35.7, 28.6, 28.6, 21.4, 21.4, 21.4]",['するどいめ'],[100.0],['きあいのタスキ'],[100.0],,
0822-000,9999,822,0,アオガラス,,アオガラス,"['つめとぎ', 'つつく', 'みだれづき', 'ついばむ', 'つけあがる', 'ちょうはつ', 'とんぼがえり', 'にらみつける', 'はねやすめ', 'ぼうふう']","[85.2, 83.3, 77.8, 72.2, 16.7, 13.0, 11.1, 9.3, 9.3, 9.3]","['するどいめ', 'きんちょうかん']","[97.4, 2.6]","['こだわりスカーフ', 'かわらずのいし', 'しんかのきせき']","[94.9, 2.6, 2.6]",['ひこう'],[100.0]
0833-000,9999,833,0,カムカメ,,カムカメ,"['カウンター', 'アクアブレイク', 'からをやぶる', 'くらいつく', 'あまごい', 'たきのぼり', 'まもる', 'こおりのキバ', 'いえき', 'テラバースト']","[95.8, 66.7, 62.5, 35.4, 31.3, 29.2, 25.0, 20.8, 10.4, 8.3]","['がんじょうあご', 'シェルアーマー', 'すいすい']","[77.8, 11.1, 11.1]",['きあいのタスキ'],[100.0],['みず'],[100.0]
0837-000,9999,837,0,タンドン,,タンドン,"['ステルスロック', 'だいばくはつ', 'うちおとす', 'ロックカット', 'げんしのちから', 'やきつくす', 'こうそくスピン', 'ヒートスタンプ', 'えんまく', 'じならし']","[50.0, 48.1, 40.4, 38.5, 38.5, 23.1, 21.2, 7.7, 5.8, 5.8]","['じょうききかん', 'たいねつ']","[66.7, 33.3]",['きあいのタスキ'],[100.0],,
0838-000,9999,838,0,トロッゴン,,トロッゴン,"['ステルスロック', 'まきびし', 'おにび', 'ボディプレス', 'ねむる', 'てっぺき', 'リフレクター', 'こうそくスピン', 'がんせきふうじ', 'ほのおのうず']","[77.8, 43.8, 43.4, 30.3, 24.6, 24.1, 24.1, 20.9, 20.3, 13.2]","['ほのおのからだ', 'じょうききかん', 'もらいび']","[47.7, 41.1, 11.1]","['しんかのきせき', 'きあいのタスキ']","[97.1, 2.9]","['くさ', 'ほのお', 'みず', 'はがね', 'いわ', 'ひこう', 'かくとう', 'エスパー']","[58.3, 16.7, 6.3, 6.3, 4.2, 4.2, 2.1, 2.1]"
0840-000,9999,840,0,カジッチュ,,カジッチュ,"['からにこもる', 'とびつく', 'リサイクル', 'おどろかす', 'ふいうち', 'ころがる', 'まるくなる', 'テラバースト']","[69.2, 61.5, 40.4, 38.5, 34.6, 30.8, 26.9, 21.2]","['じゅくせい', 'くいしんぼう', 'ぼうだん']","[80.0, 13.3, 6.7]","['しんかのきせき', 'ウイのみ', 'きあいのタスキ']","[80.0, 13.3, 6.7]","['くさ', 'あく', 'いわ']","[33.3, 33.3, 33.3]"
0841-000,9999,841,0,アップリュー,,アップリュー,"['Ｇのちから', 'ふいうち', 'げきりん', 'りゅうのまい', 'テラバースト', 'ドラゴンダイブ', 'とんぼがえり', 'タネマシンガン', 'つばめがえし', 'くさわけ']","[85.1, 60.7, 49.9, 47.2, 40.9, 25.9, 13.9, 10.5, 8.9, 7.9]","['はりきり', 'じゅくせい', 'くいしんぼう']","[84.1, 12.9, 3.0]","['いのちのたま', 'こだわりスカーフ', 'こうかくレンズ', 'オボンのみ', 'いかさまダイス', 'きあいのタスキ', 'こだわりハチマキ', 'たつじんのおび', 'からぶりほけん', 'ラムのみ']","[26.0, 15.6, 11.1, 9.5, 9.1, 6.9, 3.2, 2.3, 2.2, 1.6]","['はがね', 'ほのお', 'くさ', 'じめん', 'ドラゴン', 'フェアリー', 'あく', 'かくとう', 'どく', 'こおり']","[28.1, 27.9, 13.8, 7.3, 6.4, 3.9, 2.7, 1.8, 1.4, 1.3]"
0843-000,9999,843,0,スナヘビ,,スナヘビ,"['ステルスロック', 'へびにらみ', 'ちいさくなる', 'じならし', 'すなかけ', 'すなじごく', 'どろかけ', 'ねむる', 'まきつく', 'ロックブラスト']","[74.5, 68.2, 60.0, 26.4, 25.5, 23.6, 19.1, 17.3, 16.4, 14.5]","['すなはき', 'だっぴ']","[80.3, 19.7]","['さらさらいわ', 'きあいのタスキ', 'しんかのきせき', 'たべのこし', 'おんみつマント']","[53.0, 16.7, 13.6, 12.1, 4.5]",['フェアリー'],[100.0]
0844-000,9999,844,0,サダイジャ,,サダイジャ,"['へびにらみ', 'ステルスロック', 'じしん', 'ちいさくなる', 'ボディプレス', 'がんせきふうじ', 'すなじごく', 'とぐろをまく', 'じならし', 'ねむる']","[81.5, 58.1, 43.0, 30.6, 29.9, 29.5, 24.4, 16.6, 10.2, 9.6]","['すなはき', 'だっぴ', 'すながくれ']","[74.5, 19.1, 6.4]","['さらさらいわ', 'たべのこし', 'オボンのみ', 'ゴツゴツメット', 'ひかりのこな', 'きあいのタスキ', 'しめつけバンド', 'メンタルハーブ', 'レッドカード', 'だっしゅつボタン']","[42.5, 14.6, 8.6, 6.2, 5.3, 5.2, 3.5, 3.4, 2.8, 2.6]","['はがね', 'じめん', 'くさ', 'ドラゴン', 'フェアリー', 'いわ', 'ゴースト', 'ノーマル', 'どく', 'かくとう']","[18.0, 15.3, 12.2, 8.8, 8.2, 6.2, 5.3, 4.0, 3.3, 3.3]"
0846-000,9999,846,0,サシカマス,,サシカマス,"['アクアジェット', 'つつく', 'みだれづき', 'かみつく', 'こうそくいどう', 'ダイビング']","[80.0, 80.0, 20.0, 20.0, 20.0, 20.0]",,,,,,
0847-000,9999,847,0,カマスジョー,,カマスジョー,"['アクアブレイク', 'インファイト', 'アクアジェット', 'じごくづき', 'こおりのキバ', 'サイコファング', 'かみくだく', 'ドリルライナー', 'どくづき', 'たきのぼり']","[82.0, 78.8, 51.6, 36.7, 32.7, 19.8, 19.4, 19.1, 16.9, 14.9]","['すいすい', 'スクリューおびれ']","[97.3, 2.7]","['いのちのたま', 'きあいのタスキ', 'こだわりハチマキ', 'たつじんのおび', 'しんぴのしずく', 'とつげきチョッキ', 'ひかりのこな', 'こだわりスカーフ', 'ピントレンズ', 'ちからのハチマキ']","[41.3, 26.5, 21.7, 2.9, 1.1, 1.1, 0.9, 0.9, 0.7, 0.6]","['みず', 'こおり', 'かくとう', 'ゴースト', 'フェアリー', 'あく', 'くさ', 'ノーマル', 'じめん', 'でんき']","[72.9, 8.2, 3.9, 3.6, 2.5, 2.4, 1.4, 1.4, 1.1, 0.9]"
0848-000,9999,848,0,エレズン,,エレズン,"['ほっぺすりすり', 'なみだめ', 'がむしゃら', 'アンコール', 'じたばた', 'ゲップ', 'テラバースト', 'あまえる']","[100.0, 86.5, 86.5, 51.9, 48.1, 13.5, 7.7, 5.8]","['せいでんき', 'びびり']","[88.5, 11.5]","['きあいのタスキ', 'しんかのきせき']","[60.0, 40.0]",,
0854-000,9999,854,0,ヤバチャ,,ヤバチャ,"['からをやぶる', 'ふいうち', 'シャドーボール', 'ギガドレイン', 'バトンタッチ', 'テラバースト', 'あまいかおり', 'トリック', 'メガドレイン', 'アシストパワー']","[69.2, 58.9, 47.7, 36.4, 34.6, 30.8, 24.3, 20.6, 15.9, 14.0]","['くだけるよろい', 'のろわれボディ']","[93.6, 6.4]","['きあいのタスキ', 'こだわりスカーフ', 'しんかのきせき', 'じゃくてんほけん']","[72.3, 21.3, 4.3, 2.1]","['かくとう', 'ゴースト', 'ノーマル']","[70.0, 20.0, 10.0]"
0856-000,9999,856,0,ミブリム,,ミブリム,"['チャームボイス', 'アロマミスト', 'いのちのしずく', 'ほっぺすりすり', 'いやしのねがい', 'なかよくする', 'サイコショック', 'マジカルシャイン', 'サイコキネシス', 'あくのはどう']","[54.5, 45.5, 40.9, 40.9, 36.4, 36.4, 22.7, 22.7, 22.7, 22.7]",['マジックミラー'],[100.0],['きあいのタスキ'],[100.0],,
0857-000,9999,857,0,テブリム,,テブリム,"['ほっぺすりすり', 'いやしのねがい', 'めいそう', 'トリックルーム', 'バトンタッチ', 'リフレクター', 'マジカルフレイム', 'ギガドレイン', 'サイコキネシス', 'あまえる']","[65.0, 53.9, 45.5, 40.4, 35.8, 31.3, 26.6, 20.3, 14.9, 9.9]","['マジックミラー', 'きけんよち', 'いやしのこころ']","[98.5, 1.0, 0.5]","['しんかのきせき', 'いのちのたま', 'ひかりのねんど', 'オボンのみ', 'たべのこし', 'きあいのタスキ']","[98.7, 0.6, 0.5, 0.1, 0.1, 0.1]","['フェアリー', 'ノーマル', 'あく', 'エスパー', 'じめん', 'ほのお', 'でんき', 'ゴースト', 'はがね']","[54.5, 29.3, 4.9, 3.3, 3.3, 2.4, 0.8, 0.8, 0.8]"
0859-000,9999,859,0,ベロバー,,ベロバー,"['いばる', 'イカサマ', 'みがわり', 'でんじは', 'ふいうち', 'ひかりのかべ', 'リフレクター', 'ダメおし', 'じゃれつく', 'すてゼリフ']","[77.7, 74.3, 68.9, 68.0, 22.3, 16.0, 16.0, 8.7, 7.3, 5.8]","['いたずらごころ', 'おみとおし']","[96.3, 3.7]","['ひかりのこな', 'ひかりのねんど', 'たべのこし', 'こうこうのしっぽ']","[54.2, 37.5, 6.3, 2.1]","['あく', 'フェアリー', 'ゴースト']","[50.0, 25.0, 25.0]"
0860-000,9999,860,0,ギモー,,ギモー,"['すてゼリフ', 'イカサマ', 'リフレクター', 'ひかりのかべ', 'でんじは', 'ちょうはつ', 'トリック', 'ドレインキッス', 'どげざつき', 'あくのはどう']","[74.5, 55.8, 51.5, 51.5, 49.7, 41.8, 15.8, 7.4, 7.3, 7.3]","['いたずらごころ', 'おみとおし']","[99.5, 0.5]","['しんかのきせき', 'ひかりのねんど', 'こだわりスカーフ', 'きあいのタスキ', 'くろいてっきゅう', 'たべのこし', 'こだわりメガネ']","[38.9, 35.6, 13.0, 5.3, 3.4, 3.4, 0.5]",['あく'],[100.0]
0870-000,9999,870,0,タイレーツ,,タイレーツ,"['はいすいのじん', 'インファイト', 'テラバースト', 'アイアンヘッド', 'であいがしら', 'ボディプレス', 'てっぺき', 'どくづき', 'いわなだれ', 'がんせきふうじ']","[78.0, 69.7, 43.2, 43.1, 39.5, 16.1, 14.9, 11.6, 9.3, 8.8]","['カブトアーマー', 'まけんき']","[51.4, 48.6]","['ラムのみ', 'きあいのタスキ', 'いのちのたま', 'たべのこし', 'オボンのみ', 'たつじんのおび', 'ゴツゴツメット', 'じゃくてんほけん', 'ちからのハチマキ', 'ピントレンズ']","[25.5, 14.0, 11.6, 9.1, 7.7, 3.2, 3.2, 3.0, 2.2, 2.0]","['ゴースト', 'はがね', 'あく', 'フェアリー', 'かくとう', 'こおり', 'むし', 'いわ', 'ほのお', 'どく']","[43.5, 26.9, 5.6, 5.0, 5.0, 3.0, 2.6, 2.2, 1.8, 1.2]"
0871-000,9999,871,0,バチンウニ,,バチンウニ,"['おきみやげ', 'びりびりちくちく', 'ふいうち', 'どくびし', 'でんじは', 'まきびし', 'ほうでん', 'じこさいせい', 'のろい', 'ひやみず']","[65.4, 44.9, 41.6, 37.4, 34.5, 23.9, 22.3, 21.5, 16.7, 13.6]","['エレキメイカー', 'ひらいしん']","[98.2, 1.8]","['きあいのタスキ', 'メンタルハーブ', 'グランドコート', 'エレキシード', 'シュカのみ', 'ふうせん', 'いのちのたま', 'ゴツゴツメット', 'オボンのみ', 'とつげきチョッキ']","[18.8, 17.4, 16.4, 13.8, 10.6, 5.8, 2.9, 2.6, 2.1, 1.8]","['ゴースト', 'でんき', 'みず', 'あく', 'こおり', 'じめん', 'ひこう', 'フェアリー', 'くさ', 'ノーマル']","[27.9, 22.5, 10.2, 8.3, 7.1, 6.4, 6.4, 4.5, 3.5, 0.9]"
